game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
PHI191105100,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/05/10,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/01/30 5:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,moore103,naglj101,,,
PHI191105110,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/05/11,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/01/31 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,12000,alexg102,camnh101,,,
PHI191105120,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/05/12,PHI09,0,3:31PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/01 9:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,10000,beebf101,steee101,moore103,,
PHI191105130,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/05/13,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/01 3:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,225,22000,alexg102,smitf106,,,
PHI191105150,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/05/15,PHI09,0,0:00PM,day,false,odayh101,brenb901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/04 4:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,10000,humpb101,gasph101,,,
PHI191105160,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/05/16,PHI09,0,0:00PM,day,false,brenb901,odayh101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/01 6:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6000,suggg101,brena101,,,
PHI191105170,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/05/17,PHI09,0,0:00PM,day,false,odayh101,brenb901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/04 7:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4500,alexg102,froma101,,,
PHI191105180,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/05/18,PHI09,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/05 9:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,7000,browm102,moore103,,,
PHI191105190,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/05/19,PHI09,0,0:00PM,day,false,klemb901,doylj103,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/02 3:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7000,mcinh101,stace101,,,
PHI191105200,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/05/20,PHI09,0,0:00PM,day,false,klemb901,doylj103,(none),(none),,"""Turocy""","""Turocy""",1998/12/14 12:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,17000,colek101,moore103,browm102,,
PHI191105220,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/05/22,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),,"""Turocy""","""Turocy""",1997/11/12 8:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,8000,reule101,alexg102,,,
PHI191105230,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/05/23,PHI09,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/03 8:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,2500,harmb101,beebf101,,,
PHI191105240,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/05/24,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/03 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,3000,goldr101,moore103,,,
PHI191105250,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/05/25,PHI09,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/03 8:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,4000,alexg102,steeb102,,,
PHI191106230,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/06/23,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/07 8:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4000,burnb101,perdh101,,,
PHI191106240,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/06/24,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""Grauley""","""Ruane""","""Ruane""",2004/02/07 8:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,moore103,weavo101,,,
PHI191106260,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/06/26,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/05 1:19PM,park,none,0,unknown,-1,unknown,unknown,cloudy,110,1500,alexg102,fergg101,,,
PHI191106270,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/06/27,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/13 6:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,chalg101,perdh101,humpb101,,
PHI191106280,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/06/28,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/16 9:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4000,ruckn101,burnb101,,,
PHI191106290,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/06/29,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1999/01/03 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,moore103,scand101,,,
PHI191106300,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/06/30,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/16 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,knete101,alexg102,,,
PHI191107010,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/07/01,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/17 9:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,175,12000,chalg101,ruckn101,,,
PHI191107030,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/07/03,PHI09,0,0:00PM,day,false,riglc901,odayh101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/17 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,18000,burnb101,mathc102,alexg102,,
PHI191107041,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/07/04,PHI09,1,0:00PM,day,false,odayh101,riglc901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/19 11:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,20000,chalg101,amesr101,,,
PHI191107042,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/07/04,PHI09,2,0:00PM,day,false,riglc901,odayh101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/19 7:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,20000,alexg102,crand101,,,
PHI191107051,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/07/05,PHI09,1,0:00PM,day,false,riglc901,odayh101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/19 8:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,burnb101,mathc102,,,
PHI191107052,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/07/05,PHI09,2,0:00PM,day,false,odayh101,riglc901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/19 10:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,20000,marqr102,rowaj101,,,
PHI191107060,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/07/06,PHI09,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/05 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,3000,steeb102,alexg102,,,
PHI191107070,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/07/07,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/20 7:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3000,harmb101,chalg101,,,
PHI191107080,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/07/08,PHI09,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/20 7:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,12000,steeb102,burnb101,,,
PHI191107100,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/07/10,PHI09,0,0:00PM,day,false,finnw901,riglc901,(none),(none),"""102,208,266""","""Cliff Blau""","""Cliff Blau""",2025/05/22 4:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3000,alexg102,goldr101,,,
PHI191107120,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/07/12,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/06 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,2500,suggg101,burnb101,,,
PHI191107130,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/07/13,PHI09,0,0:00PM,day,false,frarr901,odayh101,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/06 3:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2500,moore103,keefb101,,,
PHI191107140,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/07/14,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 7:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4000,alexg102,smitf106,,,
PHI191107150,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/07/15,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 10:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,20000,chalg101,adamb104,,,
PHI191107181,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/07/18,PHI09,1,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1999/01/08 1:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,moore103,camnh101,,,
PHI191107182,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/07/18,PHI09,2,0:00PM,day,false,klemb901,brenb901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 7:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,22000,alexg102,leifl101,,,
PHI191107190,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/07/19,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1999/01/08 11:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,7000,chalg101,adamb104,,,
PHI191107200,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/07/20,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1998/01/18 11:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,10000,reule101,ewinb102,,,
PHI191107220,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/07/22,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 9:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,22000,browm102,moore103,,,
PHI191108160,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/08/16,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 11:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,10000,chalg101,woodg103,alexg102,,
PHI191108170,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/08/17,PHI09,0,0:00PM,day,false,odayh101,emslb101,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/10 4:52PM,park,none,0,unknown,-1,unknown,unknown,overcast,125,5000,steeb102,moore103,,,
PHI191108191,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/08/19,PHI09,1,0:00PM,day,false,odayh101,emslb101,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 11:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,0,harmb101,alexg102,,,
PHI191108192,"""version 7RS(19) of 07/07/92""",SLN,PHI,1911/08/19,PHI09,2,0:00PM,day,false,emslb101,odayh101,(none),(none),"""436""","""Cliff Blau""","""Cliff Blau""",2014/07/11 1:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,20000,stace101,geyer101,,,
PHI191108210,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/08/21,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 12:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,11000,camnh101,hallb108,,,
PHI191108220,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/08/22,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 12:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5000,alexg102,ferrj101,,,
PHI191108230,"""version 7RS(19) of 07/07/92""",PIT,PHI,1911/08/23,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/10 12:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,5000,stace101,leifl101,,,
PHI191108240,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/08/24,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/11 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,4000,suggg101,moore103,keefb101,,
PHI191108250,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/08/25,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/11 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,4000,smitf106,alexg102,,,
PHI191108260,"""version 7RS(19) of 07/07/92""",CIN,PHI,1911/08/26,PHI09,0,0:00PM,day,false,easom101,johnj901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/12 7:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,stace101,froma101,,,
PHI191108280,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/08/28,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/03/11 2:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5000,browm102,alexg102,,,
PHI191108290,"""version 7RS(19) of 07/07/92""",CHN,PHI,1911/08/29,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/06/01 3:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,7000,chalg101,reule101,,,
PHI191109011,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/09/01,PHI09,1,0:00PM,day,false,klemb901,brenb901,(none),(none),"""589,96,99,266,606""","""Wayne Townsend""","""Wayne Townsend""",2023/09/28 7:04PM,park,none,0,unknown,-1,wet,unknown,unknown,140,0,mathc102,moore103,,,
PHI191109012,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/09/01,PHI09,2,0:00PM,day,false,klemb901,brenb901,(none),(none),,"""Turocy""","""Turocy""",1998/06/23 10:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,12000,marqr102,stace101,,,
PHI191109020,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/09/02,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/12 1:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,crand101,chalg101,marqr102,,
PHI191109110,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/09/11,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,curtc101,schab102,,,
PHI191109120,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/09/12,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 11:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2000,knete101,stace101,ruckn101,,
PHI191109130,"""version 7RS(19) of 07/07/92""",BRO,PHI,1911/09/13,PHI09,0,0:00PM,day,false,klemb901,brenb901,(none),(none),"""Grauley""","""Comly""","""Ron Fisher""",1995/02/21 11:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,alexg102,bargc101,,,
PHI191110020,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/10/02,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),"""71,163,266,574""","""Jim Herdman""","""Jim Herdman""",2025/06/22 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,500,chalg101,perdh101,,,
PHI191110030,"""version 7RS(19) of 07/07/92""",NY1,PHI,1911/10/03,PHI09,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1998/08/02 10:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2000,crand101,alexg102,,,
PHI191110041,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/10/04,PHI09,1,0:00PM,day,false,bushg901,riglc901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/15 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,browb102,moore103,,,
PHI191110042,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/10/04,PHI09,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/16 1:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,tylel101,stace101,,,
PHI191110091,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/10/09,PHI09,1,0:00PM,day,false,klemb901,brenb901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/16 3:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,weavo101,shult101,,,
PHI191110092,"""version 7RS(19) of 07/07/92""",BSN,PHI,1911/10/09,PHI09,2,0:00PM,day,false,brenb901,klemb901,(none),(none),"""439""","""Cliff Blau""","""Cliff Blau""",2014/07/17 3:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,1000,pfeff102,walsj101,,,
SLA191104120,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/04/12,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""102,208,118,39""","""Cliff Blau""","""Cliff Blau""",2025/04/06 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,9437,powej105,blanf102,,,
SLA191104130,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/04/13,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""102,208,39,85""","""Cliff Blau""","""Cliff Blau""",2025/04/07 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1200,lakej101,kahlg101,,,
SLA191104140,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/04/14,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""102,208,39,118""","""Cliff Blau""","""Cliff Blau""",2025/04/08 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,1000,krapg101,peltb101,,,
SLA191104150,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/04/15,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""102,208,39""","""Cliff Blau""","""Cliff Blau""",2025/04/09 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,7500,falkc101,powej105,,,
SLA191104160,"""version 7RS(19) of 07/07/92""",CHA,SLA,1911/04/16,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),,"""Bob Yahr""","""Tom Thress""",2024/10/16 1:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,20000,walse101,gregh101,,,
SLA191104170,"""version 7RS(19) of 07/07/92""",CHA,SLA,1911/04/17,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""69,109""","""Turocy""","""Turocy""",1997/12/12 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2000,olmsf101,lakej101,,,
SLA191104190,"""version 7RS(19) of 07/07/92""",CHA,SLA,1911/04/19,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""69,109""","""Turocy""","""Turocy""",1998/01/08 10:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1200,scotj104,crisd101,,,
SLA191105020,"""version 7RS(19) of 07/07/92""",DET,SLA,1911/05/02,STL07,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""56,208,102""","""David W. Smith""","""David W. Smith""",2025/04/12 6:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,3000,mullg102,bailb101,,,
SLA191105030,"""version 7RS(19) of 07/07/92""",DET,SLA,1911/05/03,STL07,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/24 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,1155,lafie101,willj103,,,
SLA191105040,"""version 7RS(19) of 07/07/92""",DET,SLA,1911/05/04,STL07,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/25 8:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,3709,workr101,hamie101,,,
SLA191105060,"""version 7RS(19) of 07/07/92""",DET,SLA,1911/05/06,STL07,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/25 1:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,8000,mullg102,georl101,,,
SLA191105070,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/05/07,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""102,208,39,118""","""Cliff Blau""","""Cliff Blau""",2025/04/14 4:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,6500,yinge101,powej105,,,
SLA191105080,"""version 7RS(19) of 07/07/92""",CLE,SLA,1911/05/08,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""102,208,39,118""","""Cliff Blau""","""Cliff Blau""",2025/04/15 3:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2469,lakej101,krapg101,,,
SLA191105100,"""version 7RS(19) of 07/07/92""",PHA,SLA,1911/05/10,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""102,208,266,644""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2025/04/18 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,4216,bendc101,bailb101,plane101,,
SLA191105110,"""version 7RS(19) of 07/07/92""",PHA,SLA,1911/05/11,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""102,208,266,644""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2025/04/16 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3035,krauh101,powej105,coomj101,,
SLA191105120,"""version 7RS(19) of 07/07/92""",PHA,SLA,1911/05/12,STL07,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""102,208,266,644""","""Rob Wood""","""Rob Wood""",2025/04/18 2:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,2880,coomj101,hamie101,bendc101,,
SLA191105130,"""version 7RS(19) of 07/07/92""",PHA,SLA,1911/05/13,STL07,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""102,208,266,644""","""Rob Wood""","""Rob Wood""",2025/04/18 5:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5902,plane101,lakej101,,,
