game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher
SFN202404220,SFN,NYN,0,0,winnk001,quinj001
SFN202404230,SFN,NYN,0,0,webbl001,sevel001
SFN202404240,SFN,NYN,0,0,hjels001,garrr001
SFN202404260,SFN,PIT,0,0,dovac001,bednd001
SFN202404270,SFN,PIT,0,0,roget001,strah001
SFN202404280,SFN,PIT,0,0,winnk001,jonej008
SFN202405100,SFN,CIN,1,1,webbl001,abboa001
SFN202405110,SFN,CIN,4,0,roget001,lodon001
SFN202405120,SFN,CIN,0,3,jackl001,pagae001
SFN202405130,SFN,LAN,0,1,roget001,treib001
SFN202405140,SFN,LAN,0,0,winnk001,stong001
SFN202405150,SFN,LAN,0,0,webbl001,herne002
SFN202405170,SFN,COL,1,3,hjels001,feltr001
SFN202405180,SFN,COL,3,0,harrk001,blact002
SFN202405190,SFN,COL,0,1,hickj002,hudsd002
SFN202405270,SFN,PHI,0,0,rodrr010,walkt004
SFN202405280,SFN,PHI,0,0,hjels001,stram001
SFN202405290,SFN,PHI,0,1,harrk001,sancc002
SFN202405310,SFN,NYA,0,0,hickj002,strom001
SFN202406010,SFN,NYA,0,2,webbl001,potec001
SFN202406020,SFN,NYA,0,1,dovac001,tonkm001
SFN202406100,SFN,HOU,0,0,rodrr010,montr004
SFN202406110,SFN,HOU,0,0,hickj002,blanr001
SFN202406120,SFN,HOU,0,0,webbl001,valdf001
SFN202406140,SFN,ANA,0,0,howas003,andet002
SFN202406150,SFN,ANA,2,0,walkr001,moorm003
SFN202406160,SFN,ANA,0,1,bives001,suarj001
SFN202406240,SFN,CHN,0,0,howas003,smyld001
SFN202406250,SFN,CHN,0,0,roget002,hendk001
SFN202406260,SFN,CHN,0,0,jackl001,smyld001
SFN202406270,SFN,CHN,0,0,jackl001,nerih001
SFN202406280,SFN,LAN,0,0,dovac001,treib001
SFN202406290,SFN,LAN,1,0,hjels001,hudsd001
SFN202406300,SFN,LAN,1,0,bives001,paxtj001
SFN202407090,SFN,TOR,0,0,mille002,richt001
SFN202407100,SFN,TOR,2,0,webbl001,bassc001
SFN202407110,SFN,TOR,2,3,hickj002,gausk001
SFN202407120,SFN,MIN,1,0,harrk001,ryanj002
SFN202407130,SFN,MIN,0,0,roget001,sandc001
SFN202407140,SFN,MIN,0,0,walkr001,duraj002
SFN202407260,SFN,COL,1,0,harrk001,freek001
SFN202407271,SFN,COL,0,0,walkr001,lawrj002
SFN202407272,SFN,COL,1,0,birdh001,gordt002
SFN202407280,SFN,COL,1,0,rodrr010,gomba001
SFN202407300,SFN,OAK,0,0,ray-r002,searj001
SFN202407310,SFN,OAK,0,0,webbl001,strir001
SFN202408090,SFN,DET,0,0,roget002,folej001
SFN202408100,SFN,DET,0,0,webbl001,hurtb001
SFN202408110,SFN,DET,2,1,birdh001,montk001
SFN202408120,SFN,ATL,0,0,roget001,igler001
SFN202408130,SFN,ATL,0,0,rodrr010,lee-d005
SFN202408140,SFN,ATL,1,5,ray-r002,holmg001
SFN202408150,SFN,ATL,0,0,webbl001,friem001
SFN202408190,SFN,CHA,0,0,harrk001,cannj001
SFN202408200,SFN,CHA,0,0,ray-r002,martd006
SFN202408210,SFN,CHA,0,1,mille002,ellaf001
SFN202408300,SFN,MIA,0,0,roget002,baumm001
SFN202408310,SFN,MIA,0,0,blacm001,cabre003
SFN202409010,SFN,MIA,1,0,webbl001,currx001
SFN202409030,SFN,ARI,1,3,harrk001,nelsr003
SFN202409040,SFN,ARI,0,1,birdh001,gallz001
SFN202409050,SFN,ARI,0,2,walkr001,ginkk001
SFN202409100,SFN,MIL,1,2,roupl001,civaa001
SFN202409110,SFN,MIL,4,0,snelb001,rea-c001
SFN202409120,SFN,MIL,0,0,dovac001,montf001
SFN202409130,SFN,SDN,0,3,webbl001,ceasd001
SFN202409140,SFN,SDN,0,1,blacm001,musgj001
SFN202409150,SFN,SDN,0,0,dovac001,suarr002
SFN202409270,SFN,SLN,0,1,roupl001,mikom001
SFN202409280,SFN,SLN,2,1,walkr001,libem001
SFN202409290,SFN,SLN,0,0,birdh001,mcgrm001
SLN202404040,SLN,MIA,0,0,gallg001,sancs001
SLN202404060,SLN,MIA,0,0,matzs001,roget003
SLN202404070,SLN,MIA,0,6,gibsk002,meyem001
SLN202404080,SLN,PHI,0,0,helsr001,hoffj003
SLN202404090,SLN,PHI,0,0,grays001,wheez001
SLN202404100,SLN,PHI,0,2,palla001,nolaa001
SLN202404190,SLN,MIL,0,0,helsr001,payaj001
SLN202404200,SLN,MIL,1,2,mikom001,wilsb003
SLN202404210,SLN,MIL,0,0,grays001,hudsb001
SLN202404220,SLN,ARI,0,0,helsr001,thomr007
SLN202404230,SLN,ARI,1,0,matzs001,henrt001
SLN202404240,SLN,ARI,0,1,gibsk002,montj004
SLN202405030,SLN,CHA,2,0,grays001,kellb003
SLN202405040,SLN,CHA,0,2,fernr001,kopem001
SLN202405050,SLN,CHA,0,0,gallg001,crocg001
SLN202405060,SLN,NYN,0,1,kitta001,manas001
SLN202405070,SLN,NYN,3,0,mikom001,buttj001
SLN202405170,SLN,BOS,2,0,gibsk002,bellb002
SLN202405180,SLN,BOS,0,0,romej002,slatj002
SLN202405190,SLN,BOS,0,1,libem001,piven001
SLN202405200,SLN,BAL,0,0,grays001,kremd001
SLN202405210,SLN,BAL,0,0,lynnl001,webbj002
SLN202405220,SLN,BAL,0,0,kingj002,irvic001
SLN202405250,SLN,CHN,0,0,romej002,leitm002
SLN202405260,SLN,CHN,0,0,grays001,assaj001
SLN202406060,SLN,COL,0,0,grays001,quanc001
SLN202406070,SLN,COL,3,0,romej002,caram001
SLN202406080,SLN,COL,0,1,kitta001,vodnv001
SLN202406090,SLN,COL,0,0,palla001,blact002
SLN202406110,SLN,PIT,0,0,helsr001,holdc001
SLN202406120,SLN,PIT,0,0,grays001,faltb001
SLN202406130,SLN,PIT,0,0,roycc001,kellm003
SLN202406200,SLN,SFN,3,0,palla001,winnk001
SLN202406220,SLN,SFN,2,3,mikom001,hickj002
SLN202406230,SLN,SFN,3,0,grays001,webbl001
SLN202406240,SLN,ATL,0,0,lynnl001,schws001
SLN202406261,SLN,ATL,0,0,gibsk002,loper003
SLN202406262,SLN,ATL,0,0,libem001,eldeb001
SLN202406270,SLN,CIN,0,1,mikom001,abboa001
SLN202406280,SLN,CIN,0,0,palla001,montf001
SLN202406290,SLN,CIN,0,0,grays001,spiec001
SLN202406300,SLN,CIN,0,0,lynnl001,greeh001
SLN202407101,SLN,KCA,0,0,palla001,marsa001
SLN202407102,SLN,KCA,0,0,gracg001,wachm001
SLN202407120,SLN,CHN,0,0,grays001,hendk001
SLN202407131,SLN,CHN,10,1,lynnl001,wesnh001
SLN202407132,SLN,CHN,2,0,romej002,hodgp001
SLN202407140,SLN,CHN,0,0,mikom001,tailj001
SLN202407260,SLN,WAS,0,0,fernr001,barnj002
SLN202407270,SLN,WAS,0,0,gibsk002,irvij001
SLN202407280,SLN,WAS,1,0,helsr001,flord002
SLN202407290,SLN,TEX,0,0,palla001,eovan001
SLN202407300,SLN,TEX,1,0,lynnl001,schem001
SLN202407310,SLN,TEX,0,0,mcgrm001,heana001
SLN202408050,SLN,NYN,0,0,palla001,manas001
SLN202408060,SLN,TBA,0,2,grays001,sprij001
SLN202408070,SLN,TBA,1,0,fedde001,bradt002
SLN202408080,SLN,TBA,3,2,romej002,lover001
SLN202408160,SLN,LAN,0,0,mikom001,wrobj001
SLN202408170,SLN,LAN,1,1,palla001,millb005
SLN202408180,SLN,LAN,0,0,grays001,kersc001
SLN202408200,SLN,MIL,0,0,fedde001,montf001
SLN202408210,SLN,MIL,0,0,helsr001,megit001
SLN202408220,SLN,MIL,0,0,kitta001,mearn001
SLN202408260,SLN,SDN,0,2,gibsk002,vasqr001
SLN202408270,SLN,SDN,2,0,kingj002,matsy001
SLN202408280,SLN,SDN,0,2,helsr001,suarr002
SLN202408290,SLN,SDN,0,0,grays001,kingm002
SLN202409060,SLN,SEA,0,0,fedde001,millb004
SLN202409070,SLN,SEA,0,0,kitta001,gilbl002
SLN202409080,SLN,SEA,0,5,mikom001,thort002
SLN202409100,SLN,CIN,0,0,palla001,lowdr001
SLN202409110,SLN,CIN,0,0,romej002,farmb001
SLN202409120,SLN,CIN,0,0,grays001,spiec001
SLN202409160,SLN,PIT,0,0,palla001,skenp001
SLN202409170,SLN,PIT,0,0,lynnl001,faltb001
SLN202409180,SLN,PIT,0,0,mcgrm001,bednd001
SLN202409190,SLN,PIT,0,0,romej002,mlodc001
SLN202409200,SLN,CLE,0,0,gibsk002,liveb001
SLN202409210,SLN,CLE,0,0,mikom001,boydm001
SLN202409220,SLN,CLE,0,0,palla001,herrt002
TBA202403280,TBA,TOR,1,0,efliz001,berrj001
TBA202403290,TBA,TOR,0,0,civaa001,bassc001
TBA202403300,TBA,TOR,0,0,littz001,kikuy001
TBA202403310,TBA,TOR,1,2,armss001,whitm004
TBA202404010,TBA,TEX,0,3,pepir001,dunnd001
TBA202404020,TBA,TEX,0,0,efliz001,heana001
TBA202404030,TBA,TEX,0,0,civaa001,eovan001
TBA202404120,TBA,SFN,0,0,cleag001,winnk001
TBA202404130,TBA,SFN,0,1,pepir001,webbl001
TBA202404140,TBA,SFN,3,1,alext001,snelb001
TBA202404150,TBA,ANA,0,0,matop002,garcl005
TBA202404160,TBA,ANA,0,0,cleag001,fulmc001
TBA202404170,TBA,ANA,0,1,fairp001,strih001
TBA202404180,TBA,ANA,2,0,pepir001,canng001
TBA202404220,TBA,DET,0,1,littz001,skubt001
TBA202404230,TBA,DET,0,0,pochc001,faeda001
TBA202404240,TBA,DET,1,1,devec001,vestw001
TBA202405030,TBA,NYN,0,0,armss001,quinj001
TBA202405040,TBA,NYN,1,1,adamj002,ottaa001
TBA202405050,TBA,NYN,0,2,ramie004,diekj001
TBA202405060,TBA,CHA,0,0,ramie004,clevm001
TBA202405070,TBA,CHA,0,0,efliz001,sorom001
TBA202405080,TBA,CHA,0,0,civaa001,flexc001
TBA202405100,TBA,NYA,0,0,bradt002,schmc002
TBA202405110,TBA,NYA,1,0,littz001,cortn001
TBA202405120,TBA,NYA,0,1,alext001,gil-l001
TBA202405200,TBA,BOS,0,0,bradt002,houct001
TBA202405210,TBA,BOS,2,0,adamj002,weisg001
TBA202405220,TBA,BOS,0,0,lover001,bellb002
TBA202405240,TBA,KCA,1,0,alext001,lugos001
TBA202405250,TBA,KCA,0,0,lover001,mcarj001
TBA202405260,TBA,KCA,0,0,cleag001,wachm001
TBA202405280,TBA,OAK,0,0,littz001,spenm001
TBA202405290,TBA,OAK,0,0,fairp001,kellm004
TBA202405300,TBA,OAK,3,0,lover001,fergt001
TBA202406070,TBA,BAL,0,0,civaa001,irvic001
TBA202406080,TBA,BAL,0,0,bradt002,bradk001
TBA202406090,TBA,BAL,0,0,littz001,rodrg003
TBA202406100,TBA,BAL,0,1,pepir001,burnc002
TBA202406110,TBA,CHN,0,0,devec001,nerih001
TBA202406120,TBA,CHN,0,0,cleag001,millt003
TBA202406130,TBA,CHN,0,0,bradt002,leitm002
TBA202406240,TBA,SEA,0,0,matop002,votha001
TBA202406250,TBA,SEA,1,0,cleag001,castl003
TBA202406260,TBA,SEA,0,0,armss001,kirbg001
TBA202406280,TBA,WAS,0,0,efliz001,parkm001
TBA202406290,TBA,WAS,1,1,civaa001,irvij001
TBA202406300,TBA,WAS,0,0,bradt002,corbp001
TBA202407090,TBA,NYA,4,1,pepir001,rodoc001
TBA202407100,TBA,NYA,0,0,efliz001,hillt002
TBA202407110,TBA,NYA,2,0,kellk004,cortn001
TBA202407120,TBA,CLE,0,0,bradt002,carrc003
TBA202407130,TBA,CLE,0,0,cleag001,sandn001
TBA202407140,TBA,CLE,0,0,pepir001,liveb001
TBA202407260,TBA,CIN,0,2,rodrm001,martn002
TBA202407270,TBA,CIN,0,0,littz001,abboa001
TBA202407280,TBA,CIN,0,0,cleag001,cruzf002
TBA202407300,TBA,MIA,0,2,alext001,crond001
TBA202407310,TBA,MIA,1,0,bradt002,munor001
TBA202408090,TBA,BAL,0,1,littz001,efliz001
TBA202408100,TBA,BAL,0,3,pochc001,smitb005
TBA202408110,TBA,BAL,0,0,rodrm001,kimbc001
TBA202408120,TBA,HOU,0,1,bradt002,valdf001
TBA202408130,TBA,HOU,0,0,baz-s001,kikuy001
TBA202408140,TBA,HOU,0,0,cleag001,hadej001
TBA202408160,TBA,ARI,0,2,fairp001,martj011
TBA202408170,TBA,ARI,1,0,sprij001,gallz001
TBA202408180,TBA,ARI,0,0,ucete001,martj011
TBA202408300,TBA,SDN,0,3,bradt002,perem004
TBA202408310,TBA,SDN,1,2,baz-s001,vasqr001
TBA202409010,TBA,SDN,0,0,rodrm001,scott003
TBA202409020,TBA,MIN,2,1,littz001,alcaj001
TBA202409030,TBA,MIN,0,0,sprij001,festd001
TBA202409040,TBA,MIN,0,0,alext001,varll001
TBA202409050,TBA,MIN,0,0,bradt002,lopep002
TBA202409170,TBA,BOS,0,0,baz-s001,piven001
TBA202409180,TBA,BOS,0,0,rasmd002,slatj002
TBA202409190,TBA,BOS,0,0,littz001,bellb002
TBA202409200,TBA,TOR,0,0,kellk004,berrj001
TBA202409210,TBA,TOR,0,0,bradt002,rodry003
TBA202409220,TBA,TOR,0,0,kellk004,cabrg001
TEX202403280,TEX,CHN,0,0,robed002,smyld001
TEX202403300,TEX,CHN,0,0,bradc003,hendk001
TEX202403310,TEX,CHN,0,3,leclj001,nerih001
TEX202404050,TEX,HOU,0,0,bradc003,browh001
TEX202404060,TEX,HOU,0,0,yatek001,franj006
TEX202404070,TEX,HOU,0,0,dunnd001,blanr001
TEX202404080,TEX,HOU,5,2,heana001,marts003
TEX202404090,TEX,OAK,1,0,leclj001,kellm004
TEX202404100,TEX,OAK,3,1,bradc003,strir001
TEX202404110,TEX,OAK,0,0,grayj003,searj001
TEX202404230,TEX,SEA,0,2,dunnd001,gilbl002
TEX202404240,TEX,SEA,0,1,hernj004,millb004
TEX202404250,TEX,SEA,1,2,heana001,castl003
TEX202404260,TEX,CIN,0,0,leclj001,simsl001
TEX202404270,TEX,CIN,0,0,lorem002,greeh001
TEX202404280,TEX,CIN,4,0,dunnd001,abboa001
TEX202404300,TEX,WAS,0,1,grayj003,gorem001
TEX202405010,TEX,WAS,0,0,heana001,willt002
TEX202405020,TEX,WAS,0,0,eovan001,parkm001
TEX202405130,TEX,CLE,0,0,leclj001,gaddh001
TEX202405140,TEX,CLE,0,0,leitj001,liveb001
TEX202405150,TEX,CLE,0,0,grayj003,carrc003
TEX202405170,TEX,ANA,0,0,heana001,andet002
TEX202405180,TEX,ANA,0,0,rodry002,fulmc001
TEX202405190,TEX,ANA,0,0,lorem002,sorij002
TEX202405280,TEX,ARI,0,0,heana001,pfaab001
TEX202405290,TEX,ARI,0,0,dunnd001,nelsr003
TEX202406030,TEX,DET,1,0,leclj001,brieb001
TEX202406040,TEX,DET,0,0,dunnd001,flahj002
TEX202406050,TEX,DET,0,0,urenj001,wentj001
TEX202406070,TEX,SFN,0,0,robed002,webbl001
TEX202406080,TEX,SFN,1,1,heana001,mille002
TEX202406090,TEX,SFN,2,0,eovan001,winnk001
TEX202406170,TEX,NYN,0,1,grayj003,peted003
TEX202406180,TEX,NYN,0,0,yatek001,garrr001
TEX202406190,TEX,NYN,1,0,urenj001,smitd009
TEX202406210,TEX,KCA,0,0,eovan001,schrj001
TEX202406220,TEX,KCA,0,0,grayj003,wachm001
TEX202406230,TEX,KCA,0,0,schem001,marsa001
TEX202407020,TEX,SDN,2,0,eovan001,ceasd001
TEX202407030,TEX,SDN,0,0,dunnd001,morea001
TEX202407040,TEX,SDN,0,0,schem001,kingm002
TEX202407050,TEX,TBA,0,0,lorem002,baz-s001
TEX202407060,TEX,TBA,0,0,hernj004,kellk004
TEX202407070,TEX,TBA,1,0,eovan001,littz001
TEX202407190,TEX,BAL,0,4,eovan001,burnc002
TEX202407200,TEX,BAL,0,0,schem001,rodrg003
TEX202407210,TEX,BAL,0,0,heana001,kremd001
TEX202407220,TEX,CHA,0,1,hernj004,wilss002
TEX202407230,TEX,CHA,1,0,grayj003,crocg001
TEX202407240,TEX,CHA,1,0,eovan001,flexc001
TEX202407250,TEX,CHA,0,0,schem001,cannj001
TEX202408020,TEX,BOS,1,0,urenj001,crawk001
TEX202408030,TEX,BOS,0,1,leclj001,houct001
TEX202408040,TEX,BOS,1,0,eovan001,boosc001
TEX202408050,TEX,HOU,0,0,yatek001,fergc001
TEX202408060,TEX,HOU,0,0,mahlt001,valdf001
TEX202408070,TEX,HOU,0,1,urenj001,kikuy001
TEX202408150,TEX,MIN,2,0,yatek001,alcaj001
TEX202408160,TEX,MIN,0,0,heana001,woods002
TEX202408170,TEX,MIN,0,0,eovan001,henrr001
TEX202408180,TEX,MIN,0,3,chafa001,duraj002
TEX202408190,TEX,PIT,1,0,urenj001,ortil003
TEX202408200,TEX,PIT,0,0,bradc003,kellm003
TEX202408210,TEX,PIT,0,0,yatek001,bednd001
TEX202408300,TEX,OAK,0,1,grayj003,searj001
TEX202408310,TEX,OAK,0,0,yatek001,fergt001
TEX202409010,TEX,OAK,1,0,festm001,millm004
TEX202409020,TEX,NYA,0,0,leitj001,coleg001
TEX202409030,TEX,NYA,0,0,pennw002,holmc001
TEX202409040,TEX,NYA,1,0,eovan001,strom001
TEX202409050,TEX,ANA,3,0,bradc003,kochj001
TEX202409060,TEX,ANA,0,0,garag001,aldes001
TEX202409070,TEX,ANA,0,2,leclj001,medev001
TEX202409080,TEX,ANA,3,0,heana001,danac001
TEX202409170,TEX,TOR,0,2,festm001,nanct001
TEX202409180,TEX,TOR,0,0,bradc003,franb002
TEX202409190,TEX,TOR,0,0,rockk001,gausk001
TEX202409200,TEX,SEA,0,0,leitj001,kirbg001
TEX202409210,TEX,SEA,0,2,chafa001,hance001
TEX202409220,TEX,SEA,0,0,yatek001,munoa002
TOR202404080,TOR,SEA,0,0,berrj001,castl003
TOR202404090,TOR,SEA,0,0,bassc001,kirbg001
TOR202404100,TOR,SEA,0,0,mayzt001,munoa002
TOR202404120,TOR,COL,1,0,gausk001,feltr001
TOR202404130,TOR,COL,5,0,franb002,hudsd002
TOR202404140,TOR,COL,1,0,berrj001,freek001
TOR202404150,TOR,NYA,0,0,bassc001,gil-l001
TOR202404160,TOR,NYA,0,0,kikuy001,rodoc001
TOR202404170,TOR,NYA,0,0,swane001,gonzv001
TOR202404260,TOR,LAN,0,1,bassc001,stong001
TOR202404270,TOR,LAN,0,1,kikuy001,glast001
TOR202404280,TOR,LAN,0,0,gausk001,grovm001
TOR202404290,TOR,KCA,2,2,cabrg001,bowlj001
TOR202404300,TOR,KCA,0,0,berrj001,ragac001
TOR202405010,TOR,KCA,0,0,bassc001,lugos001
TOR202405100,TOR,MIN,0,1,kikuy001,ryanj002
TOR202405110,TOR,MIN,0,3,swane001,jackj001
TOR202405120,TOR,MIN,0,0,manoa001,oberb002
TOR202405170,TOR,TBA,0,0,bassc001,alext001
TOR202405180,TOR,TBA,0,0,pearn001,ramie004
TOR202405190,TOR,TBA,0,0,manoa001,civaa001
TOR202405200,TOR,CHA,0,0,berrj001,fedde001
TOR202405210,TOR,CHA,0,0,kikuy001,crocg001
TOR202405220,TOR,CHA,0,0,bassc001,nastn001
TOR202405310,TOR,PIT,0,0,cabrg001,nicok001
TOR202406010,TOR,PIT,0,3,kikuy001,kellm003
TOR202406020,TOR,PIT,0,0,bassc001,prieq001
TOR202406030,TOR,BAL,0,0,gausk001,rodrg003
TOR202406040,TOR,BAL,0,0,cabrg001,burnc002
TOR202406050,TOR,BAL,0,0,garcy001,kimbc001
TOR202406060,TOR,BAL,0,0,kikuy001,povic001
TOR202406140,TOR,CLE,0,0,gausk001,allel003
TOR202406150,TOR,CLE,0,0,franb002,carrc003
TOR202406160,TOR,CLE,0,0,berrj001,liveb001
TOR202406170,TOR,BOS,0,2,kikuy001,piven001
TOR202406180,TOR,BOS,0,0,littb002,kellz001
TOR202406190,TOR,BOS,0,0,gausk001,bellb002
TOR202406270,TOR,NYA,5,0,berrj001,rodoc001
TOR202406280,TOR,NYA,1,0,kikuy001,tonkm001
TOR202406290,TOR,NYA,2,0,bassc001,cortn001
TOR202406300,TOR,NYA,0,2,gausk001,coleg001
TOR202407010,TOR,HOU,0,0,rodry003,browh001
TOR202407020,TOR,HOU,1,0,berrj001,arris001
TOR202407030,TOR,HOU,1,0,pop-z001,scott004
TOR202407040,TOR,HOU,3,3,bassc001,valdf001
TOR202407190,TOR,DET,0,0,bassc001,flahj002
TOR202407200,TOR,DET,0,0,kikuy001,faeda001
TOR202407210,TOR,DET,1,0,gausk001,montk001
TOR202407230,TOR,TBA,0,0,berrj001,alext001
TOR202407240,TOR,TBA,1,0,cabrg001,adamj002
TOR202407250,TOR,TBA,0,1,bassc001,bradt002
TOR202407260,TOR,TEX,3,1,greec003,sborj002
TOR202407270,TOR,TEX,4,1,gausk001,lorem002
TOR202407280,TOR,TEX,3,0,berrj001,hernj004
TOR202408060,TOR,BAL,0,0,bassc001,sotog003
TOR202408070,TOR,BAL,1,2,burrr002,smitb005
TOR202408080,TOR,BAL,3,0,gausk001,kremd001
TOR202408090,TOR,OAK,1,0,berrj001,spenm001
TOR202408100,TOR,OAK,0,0,rodry003,bidoo001
TOR202408110,TOR,OAK,0,6,bassc001,searj001
TOR202408190,TOR,CIN,1,0,gausk001,santt001
TOR202408200,TOR,CIN,1,0,berrj001,spiec001
TOR202408210,TOR,CIN,3,0,littb002,pagae001
TOR202408220,TOR,ANA,0,0,yarbr001,burkb001
TOR202408230,TOR,ANA,0,0,greec003,contr001
TOR202408240,TOR,ANA,2,0,franb002,fulmc001
TOR202408250,TOR,ANA,0,0,gausk001,andet002
TOR202409030,TOR,PHI,6,1,greec003,kerko001
TOR202409040,TOR,PHI,2,1,franb002,sancc002
TOR202409090,TOR,NYN,0,0,nanct001,stanr002
TOR202409100,TOR,NYN,0,1,bassc001,peted003
TOR202409110,TOR,NYN,0,0,greec003,yound005
TOR202409130,TOR,SLN,0,2,swane001,fernr001
TOR202409140,TOR,SLN,0,0,berrj001,gibsk002
TOR202409150,TOR,SLN,0,0,pop-z001,kitta001
TOR202409230,TOR,BOS,0,0,bassc001,houct001
TOR202409240,TOR,BOS,0,0,nanct001,martc007
TOR202409250,TOR,BOS,0,0,gausk001,fittr001
TOR202409270,TOR,MIA,0,3,berrj001,ollea001
TOR202409280,TOR,MIA,1,2,rodry003,currx001
TOR202409290,TOR,MIA,0,2,burrr002,weatr001
WAS202404010,WAS,PIT,0,0,garcr008,contr001
WAS202404030,WAS,PIT,0,0,willt002,kellm003
WAS202404040,WAS,PIT,0,4,grayj004,perem004
WAS202404050,WAS,PHI,0,0,corbp001,nolaa001
WAS202404060,WAS,PHI,0,0,irvij001,suarr001
WAS202404070,WAS,PHI,0,0,gorem001,sancc002
WAS202404190,WAS,HOU,0,0,gorem001,verlj001
WAS202404200,WAS,HOU,1,1,finnk001,marts003
WAS202404210,WAS,HOU,3,0,parkm001,browh001
WAS202404230,WAS,LAN,0,0,harvh001,vesia001
WAS202404240,WAS,LAN,0,1,irvij001,knacl001
WAS202404250,WAS,LAN,0,0,gorem001,yamay001
WAS202405030,WAS,TOR,0,0,barnj002,swane001
WAS202405040,WAS,TOR,0,4,irvij001,gausk001
WAS202405050,WAS,TOR,1,0,harvh001,cabrg001
WAS202405070,WAS,BAL,0,0,willt002,burnc002
WAS202405080,WAS,BAL,0,0,weemj001,suara001
WAS202405200,WAS,MIN,0,0,parkm001,lopep002
WAS202405210,WAS,MIN,0,0,corbp001,ryanj002
WAS202405220,WAS,MIN,0,0,irvij001,okers001
WAS202405240,WAS,SEA,0,1,gorem001,kirbg001
WAS202405250,WAS,SEA,0,0,flord002,speig001
WAS202405260,WAS,SEA,0,0,flord002,votha001
WAS202406030,WAS,NYN,0,0,gorem001,megit002
WAS202406040,WAS,NYN,0,0,herzd001,peted003
WAS202406050,WAS,NYN,0,0,corbp001,sevel001
WAS202406060,WAS,ATL,0,0,harvh001,bumma001
WAS202406070,WAS,ATL,0,0,irvij001,salec001
WAS202406080,WAS,ATL,2,0,gorem001,mortc002
WAS202406090,WAS,ATL,0,0,barnj002,waldh001
WAS202406140,WAS,MIA,0,0,gorem001,andes002
WAS202406150,WAS,MIA,1,0,herzd001,roget003
WAS202406160,WAS,MIA,1,0,parkm001,luzaj001
WAS202406180,WAS,ARI,0,2,irvij001,ceccs001
WAS202406190,WAS,ARI,0,0,law-d001,pfaab001
WAS202406200,WAS,ARI,0,0,gorem001,nelsr003
WAS202407010,WAS,NYN,0,0,harvh001,diekj001
WAS202407020,WAS,NYN,0,0,garcr008,buttj001
WAS202407030,WAS,NYN,0,0,barnj002,diekj001
WAS202407040,WAS,NYN,0,0,irvij001,housa001
WAS202407050,WAS,SLN,2,0,flord002,helsr001
WAS202407060,WAS,SLN,4,0,barnj002,lynnl001
WAS202407070,WAS,SLN,0,0,herzd001,gibsk002
WAS202407080,WAS,SLN,0,0,parkm001,mikom001
WAS202407190,WAS,CIN,0,0,corbp001,montf001
WAS202407200,WAS,CIN,2,2,law-d001,wilsj004
WAS202407210,WAS,CIN,0,0,garcr008,simsl001
WAS202407230,WAS,SDN,0,0,herzd001,vasqr001
WAS202407240,WAS,SDN,3,0,parkm001,waldm003
WAS202407250,WAS,SDN,0,3,corbp001,ceasd001
WAS202408020,WAS,MIL,0,0,irvij001,montf001
WAS202408030,WAS,MIL,4,0,herzd001,civaa001
WAS202408040,WAS,MIL,1,0,parkm001,myert001
WAS202408050,WAS,SFN,0,1,corbp001,webbl001
WAS202408060,WAS,SFN,0,4,gorem001,birdh001
WAS202408070,WAS,SFN,0,0,irvij001,snelb001
WAS202408080,WAS,SFN,1,1,garcr008,dovac001
WAS202408090,WAS,ANA,1,0,finnk001,moorm003
WAS202408100,WAS,ANA,0,0,law-d001,contr001
WAS202408110,WAS,ANA,0,0,gorem001,kochj001
WAS202408200,WAS,COL,0,1,herzd001,gomba001
WAS202408210,WAS,COL,0,0,parkm001,gordt002
WAS202408220,WAS,COL,0,0,corbp001,quanc001
WAS202408260,WAS,NYA,0,1,parkm001,cortn001
WAS202408270,WAS,NYA,0,0,corbp001,coleg001
WAS202408280,WAS,NYA,2,0,gorem001,rodoc001
WAS202408300,WAS,CHN,2,0,irvij001,imans001
WAS202408310,WAS,CHN,0,0,herzd001,assaj001
WAS202409010,WAS,CHN,0,0,parkm001,wickj001
WAS202409100,WAS,ATL,0,0,gorem001,chavj001
WAS202409110,WAS,ATL,0,0,irvij001,friem001
WAS202409120,WAS,MIA,3,0,law-d001,benda001
WAS202409130,WAS,MIA,2,0,herzd001,cabre003
WAS202409140,WAS,MIA,0,0,corbp001,bellv001
WAS202409150,WAS,MIA,0,0,gorem001,ollea001
WAS202409240,WAS,KCA,0,0,finnk001,zerpa001
WAS202409250,WAS,KCA,0,0,herzd001,lyncd001
WAS202409260,WAS,KCA,1,0,finnk001,bubik001
WAS202409270,WAS,PHI,4,0,willt002,suarr001
WAS202409280,WAS,PHI,0,0,ferrj002,hoffj003
WAS202409290,WAS,PHI,1,2,irvij001,nolaa001
