game_id,inputprogvers,visteam,hometeam,date,number,site,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,umplf,umprf
BOS194909180,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/09/18,0,BOS07,,0:00PM,day,false,papaj901,hubbc901,stevj901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2003/07/06 1:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,26390,kinde101,gumpr101,,,,"""206""",,
BOS194909200,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/09/20,0,BOS07,,0:00PM,day,false,hubbc901,stevj901,berrc103,papaj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/26 8:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,22179,parnm101,lemob101,,,,"""3""",,
BOS194909210,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/09/21,0,BOS07,,0:00PM,day,false,stevj901,berrc103,papaj901,hubbc901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/27 7:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,22917,kinde101,groms101,,,,"""3""",,
BOS194909240,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/09/24,0,BOS07,,0:00PM,day,false,berrc103,papaj901,grieb901,hubbc901,"""Bob Kistler""","""Greg Beston""",1994/05/23 10:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,34515,kinde101,lopae101,,,,"""115""",,
BOS194909250,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/09/25,0,BOS07,,0:00PM,day,false,papaj901,grieb901,hubbc901,berrc103,"""D Lamoureaux""","""D Lamoureaux""",2003/07/06 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,35517,parnm101,reyna102,,,,"""206""",,
CHA194904220,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/04/22,0,CHI10,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""Comly""","""Comly""",2011/06/11 3:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,9568,pierm101,embrr101,wighb101,,,"""247""",,
CHA194904230,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/04/23,0,CHI10,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""Stew Thornley""","""David W. Smith""",2013/09/14 4:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,8086,pierb101,shorr101,,,,"""102,208,68,111""",,
CHA194904261,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/04/26,1,CHI10,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,,"""D Lamoureaux""",2008/06/26 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,trucv101,judsh101,troud101,,,"""209""",,
CHA194905030,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/05/03,0,CHI10,,0:00PM,day,false,summb901,honoj901,grieb901,stevj901,"""Mugler""","""Mugler""",1999/06/18 12:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,4507,calvp101,judsh101,,,,"""14""",,
CHA194905040,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/05/04,0,CHI10,,0:00PM,day,false,honoj901,grieb901,stevj901,summb901,"""Mugler""","""Mugler""",1999/06/18 3:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,3188,mastw101,grote101,,,,"""14""",,
CHA194905050,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/05/05,0,CHI10,,0:00PM,day,false,grieb901,stevj901,summb901,honoj901,"""Mark Pankin""","""Mark Pankin""",2013/09/21 1:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,6526,reyna102,pierb101,pagej101,,,"""New York Sun""",,
CHA194905060,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/05/06,0,CHI10,,0:00PM,day,false,stevj901,summb901,honoj901,grieb901,"""Mark Pankin""","""Mark Pankin""",2013/11/19 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5131,wighb101,sheas101,,,,"""NY World Tel""",,
CHA194905070,,NYA,CHA,1949/05/07,0,CHI10,,0:00PM,day,false,summb901,honoj901,grieb901,stevj901,"""Mark Pankin/RWood""","""Mark Pankin/RWood""",2013/11/16 16:47,park,none,91,unknown,-1,unknown,unknown,unknown,171,8880,portb102,getta101,,,,"""99,623""",,
CHA194905110,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/05/11,0,CHI10,,0:00PM,day,false,mcgob901,joner901,(none),hurle901,"""Bob Kistler""","""Greg Beston""",1994/04/09 10:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,3203,wighb101,hught102,judsh101,,,"""115""",,
CHA194905120,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/05/12,0,CHI10,,0:00PM,day,false,joner901,hurle901,(none),mcgob901,"""Bob Kistler""","""Greg Beston""",1994/04/09 10:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,4129,parnm101,gumpr101,,,,"""115""",,
CHA194905130,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/05/13,0,CHI10,,0:00PM,night,false,romme101,passa901,(none),boyej901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 1:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,191,36914,pierm101,garcm101,,,,"""3""",,
CHA194905151,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/05/15,1,CHI10,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,0,wighb101,fellb101,,,,"""3""",,
CHA194905152,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/05/15,2,CHI10,,0:00PM,day,false,boyej901,romme101,(none),passa901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/11/25 12:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,53325,getta101,groms101,,,,"""3""",,
CHA194906010,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/06/01,0,CHI10,,0:00PM,night,false,romme101,passa901,(none),boyej901,"""David W. Smith""","""David W. Smith""",2014/06/07 12:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,30371,rascv101,judsh101,,,,"""103""",,
CHA194906020,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/06/02,0,CHI10,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 1:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,4177,pagej101,gumpr101,,,,"""206""",,
CHA194906030,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/06/03,0,CHI10,,0:00PM,night,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,208,31560,marsc101,shouc101,pagej101,,,"""206""",,
CHA194906040,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/06/04,0,CHI10,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""Mugler""","""Mugler""",1999/07/10 9:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,4711,wighb101,mastw101,,,,"""14""",,
CHA194906051,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/06/05,1,CHI10,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Mugler""","""Mugler""",1999/07/11 10:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,0,scarr102,surkm101,,,,"""14""",,
CHA194906052,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/06/05,2,CHI10,,0:00PM,day,false,boyej901,romme101,(none),passa901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/03/21 10:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,19632,kuzab101,hudss101,,,,"""14""",,
CHA194906070,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/06/07,0,CHI10,,0:00PM,night,false,berrc103,papaj901,(none),hubbc901,"""Comly""","""Comly""",2011/06/13 3:24AM,unknown,none,0,unknown,-1,unknown,unknown,night,164,8588,brisl101,judsh101,,,,"""159""",,
CHA194906080,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/06/08,0,CHI10,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2007/03/01 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,3321,kella103,pierm101,,,,"""253""",,
CHA194906090,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/06/09,0,CHI10,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""Tom Thress""","""David W. Smith""",2014/04/11 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,2863,fowld101,wighb101,,,,"""266,119,68,111""",,
CHA194906100,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/06/10,0,CHI10,,0:00PM,night,false,berrc103,papaj901,(none),hubbc901,"""Tom Thress/Smith""","""David W. Smith""",2014/03/11 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,28073,gumpr101,johne105,,,,"""119,111,71,276""",,
CHA194906290,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/06/29,0,CHI10,,0:00PM,day,false,joner901,hurle901,mcgob901,mckib901,"""Wayne Townsend""","""Wayne Townsend""",2014/05/31 5:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,2726,garvn102,pierb101,,,,"""102,208,68,111,276""",,
CHA194907060,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/07/06,0,CHI10,,0:00PM,night,false,mckib901,joner901,hurle901,mcgob901,"""R.STIEGLITZ""","""R.STIEGITZ""",1995/03/19 3:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,24444,getta101,paigs101,,,,"""3""",,
CHA194907070,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/07/07,0,CHI10,,0:00PM,day,false,joner901,hurle901,mcgob901,mckib901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/03/19 5:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,5186,lemob101,pierm101,,,,"""3""",,
CHA194907101,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/07/10,1,CHI10,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""Comly""","""Comly""",1999/10/30 6:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,wighb101,newhh101,,,,"""126""",,
CHA194907102,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/07/10,2,CHI10,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Comly""","""Comly""",1999/10/30 6:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,24702,houta101,gumpr101,,,,"""126""",,
CHA194907140,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/07/14,0,CHI10,,0:00PM,night,false,stevj901,summb901,grieb901,honoj901,"""Mugler""","""Mugler""",1999/11/28 10:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,8004,pierb101,hudss101,,,,"""14""",,
CHA194907150,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/07/15,0,CHI10,,0:00PM,day,false,summb901,grieb901,honoj901,stevj901,"""Mugler""","""Mugler""",1999/12/04 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,3619,hittl101,wighb101,getta101,,,"""14""",,
CHA194907160,"""version 7RS(19) of 07/07/92""",WS1,CHA,1949/07/16,0,CHI10,,0:00PM,day,false,grieb901,honoj901,stevj901,summb901,"""Mugler""","""Mugler""",1999/12/05 7:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,4175,kuzab101,scarr102,,,,"""14""",,
CHA194907180,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/07/18,0,CHI10,,0:00PM,night,false,summb901,grieb901,honoj901,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 12:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,32968,surkm101,byrnt101,,,,"""206""",,
CHA194907190,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/07/19,0,CHI10,,0:00PM,night,false,passa901,boyej901,(none),romme101,"""Bob Kistler""","""Greg Beston""",1994/05/15 11:37PM,unknown,none,0,unknown,-1,unknown,unknown,night,176,22998,kinde101,pierm101,mastw101,,,"""115""",,
CHA194907200,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/07/20,0,CHI10,,0:00PM,day,false,romme101,boyej901,(none),passa901,"""Bob Kistler""","""Greg Beston""",1994/05/16 12:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,6834,kuzab101,mastw101,,,,"""115""",,
CHA194907220,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/07/22,0,CHI10,,0:00PM,night,false,passa901,stevj901,romme101,boyej901,"""DWV""","""DWV""",2013/11/02 3:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,22365,gumpr101,schec101,,,,"""162""",,
CHA194907242,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/07/24,2,CHI10,,0:00PM,day,false,romme101,passa901,(none),stevj901,"""David W. Smith""","""David W. Smith""",2012/02/14 9:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,25087,shanb102,pierm101,,,,"""276""",,
CHA194908170,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/08/17,0,CHI10,,0:00PM,night,false,papaj901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2006/10/15 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,20919,haefm101,grayt101,,,,"""111""",,
CHA194908190,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/08/19,0,CHI10,,0:00PM,night,false,berrc103,papaj901,(none),hubbc901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/05 10:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,38336,garcm101,gumpr101,benta101,,,"""3""",,
CHA194908211,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/08/21,1,CHI10,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/05 10:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,pierm101,groms101,,,,"""3""",,
CHA194908212,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/08/21,2,CHI10,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/05 11:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,171,47254,wynne101,kuzab101,benta101,,,"""3""",,
CHA194908240,"""version 7RS(19) of 07/07/92""",PHA,CHA,1949/08/24,0,CHI10,,0:00PM,day,false,joner901,hurle901,mckib901,mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/04 6:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,4789,fowld101,gumpr101,,,,"""253""",,
CHA194908250,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/08/25,0,CHI10,,0:00PM,night,false,hurle901,mcgob901,boyej901,joner901,"""Bob Kistler""","""Greg Beston""",1994/05/16 11:22PM,unknown,none,0,unknown,-1,unknown,unknown,night,149,24018,pierb101,mastw101,,,,"""115""",,
CHA194908261,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/08/26,1,CHI10,,0:00PM,day,false,mcgob901,boyej901,joner901,hurle901,"""Bob Kistler""","""Greg Beston""",1994/05/17 6:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,parnm101,wighb101,,,,"""115""",,
CHA194908270,"""version 7RS(19) of 07/07/92""",BOS,CHA,1949/08/27,0,CHI10,,0:00PM,day,false,joner901,hurle901,mcgob901,boyej901,"""David W. Smith""","""David W. Smith""",2014/06/09 5:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,10183,stobc101,judsh101,,,,"""251""",,
CHA194908281,"""version 7RS(19) of 07/07/92""",NYA,CHA,1949/08/28,1,CHI10,,0:00PM,day,false,boyej901,papaj901,hubbc901,berrc103,"""James Rasco""","""David W. Smith""",2012/01/09 3:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,187,0,rascv101,surkm101,lopae101,,,"""350""",,
CHA194909070,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/09/07,0,CHI10,,0:00PM,night,false,honoj901,mckib901,(none),grieb901,"""David W. Smith""","""David W. Smith""",2012/02/22 2:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,2210,wighb101,fannc101,,,,"""276""",,
CHA194909080,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/09/08,0,CHI10,,0:00PM,day,false,mckib901,grieb901,(none),honoj901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/04 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,1139,kuzab101,garvn102,,,,"""253""",,
CHA194909100,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/09/10,0,CHI10,,0:00PM,day,false,grieb901,honoj901,(none),mckib901,"""DWV""","""DWV""",2013/06/10 5:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,4609,hutcf101,pierb101,,,,"""251""",,
CHA194909110,"""version 7RS(19) of 07/07/92""",DET,CHA,1949/09/11,0,CHI10,,0:00PM,day,false,honoj901,mckib901,(none),grieb901,"""David W. Smith""","""David W. Smith""",2012/02/22 1:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,5871,trucv101,wighb101,,,,"""276""",,
CHA194909251,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/09/25,1,CHI10,,0:00PM,day,false,hurle901,boyej901,(none),romme101,"""Bob Kapla""","""Bob Kapla""",2009/01/07 5:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,wighb101,fannc101,cainb101,,,"""209""",,
CHA194909252,"""version 7RS(19) of 07/07/92""",SLA,CHA,1949/09/25,2,CHI10,,0:00PM,day,false,boyej901,romme101,(none),hurle901,"""Bob Kapla""","""Bob Kapla""",2009/01/08 2:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,6921,garvn102,brunj101,,,,"""209""",,
CHA194909270,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/09/27,0,CHI10,,0:00PM,night,false,hurle901,mckib901,boyej901,passa901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/28 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8782,benta101,haefm101,,,,"""3""",,
CHA194909280,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/09/28,0,CHI10,,0:00PM,day,false,mckib901,boyej901,passa901,hurle901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/28 2:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,2330,lemob101,brunj101,,,,"""3""",,
CHA194909290,"""version 7RS(19) of 07/07/92""",CLE,CHA,1949/09/29,0,CHI10,,0:00PM,day,false,boyej901,passa901,hurle901,mckib901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/05/28 3:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,801,wynne101,kuzab101,,,,"""3""",,
PHI194904230,"""version 7RS(19) of 07/07/92""",BRO,PHI,1949/04/23,0,PHI11,,0:00PM,day,false,conlj102,warnl101,(none),stewb901,,"""Alan Boodman""",1994/11/17 10:22AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,13198,palie101,rober102,,,,"""27""",,
PHI194904241,"""version 7RS(19) of 07/07/92""",BRO,PHI,1949/04/24,1,PHI11,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,,"""Alan Boodman""",1994/11/17 11:22AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,134,0,heink101,erskc101,,,,"""27""",,
PHI194904242,"""version 7RS(19) of 07/07/92""",BRO,PHI,1949/04/24,2,PHI11,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,,"""Alan Boodman""",1994/11/17 11:45AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,145,33748,branr103,simmc101,bantj101,,,"""27""",,
PHI194904250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/04/25,0,PHI11,,0:00PM,day,false,robbs901,dascf901,pineb101,gorea901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/05 12:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,3366,hartc102,boroh101,,,,"""253""",,
PHI194904260,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/04/26,0,PHI11,,0:00PM,day,false,dascf901,pineb101,gorea901,robbs901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/05 12:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,3296,rowes101,hansa101,,,,"""253""",,
PHI194904270,"""version 7RS(19) of 07/07/92""",BSN,PHI,1949/04/27,0,PHI11,,0:00PM,night,false,pineb101,gorea901,robbs901,dascf901,"""D Lamoureaux/Comly""","""D Lamoureaux/Comly""",2003/07/27 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,16436,spahw101,rober102,,,,"""126,411""",,
PHI194904280,"""version 7RS(19) of 07/07/92""",BSN,PHI,1949/04/28,0,PHI11,,0:00PM,day,false,gorea901,robbs901,dascf901,pineb101,"""Bob Kistler/Comly""","""Greg Beston/Comly""",1994/05/28 12:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,2417,bickv101,thomj101,,,,"""115,411""",,
PHI194905040,"""version 7RS(19) of 07/07/92""",SLN,PHI,1949/05/04,0,PHI11,,0:00PM,night,false,jordl901,rearb901,(none),goetl901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 2:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,14169,heink101,braza101,trink101,,,"""126""",,
PHI194905050,"""version 7RS(19) of 07/07/92""",SLN,PHI,1949/05/05,0,PHI11,,0:00PM,day,false,rearb901,goetl901,(none),jordl901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/06 12:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,4354,mungr101,boroh101,,,,"""253""",,
PHI194905060,"""version 7RS(19) of 07/07/92""",PIT,PHI,1949/05/06,0,PHI11,,0:00PM,night,false,conlj102,warnl101,(none),stewb901,"""D Lamoureaux""","""D Lamouraeux""",2003/07/27 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,15754,meyer101,ridde101,,,,"""126""",,
PHI194905070,"""version 7RS(19) of 07/07/92""",PIT,PHI,1949/05/07,0,PHI11,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,6832,gregh102,rowes101,,,,"""126""",,
PHI194905081,"""version 7RS(19) of 07/07/92""",CIN,PHI,1949/05/08,1,PHI11,,0:00PM,day,false,pineb101,gorea901,robbs901,dascf901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,208,0,raffk101,rowes101,,,,"""126""",,
PHI194905082,"""version 7RS(19) of 07/07/92""",CIN,PHI,1949/05/08,2,PHI11,,0:00PM,day,false,gorea901,robbs901,dascf901,pineb101,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 6:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,85,17707,rober102,eraue101,,,,"""126""",,
PHI194905110,"""version 7RS(19) of 07/07/92""",CHN,PHI,1949/05/11,0,PHI11,,0:00PM,night,false,balll901,barla901,(none),barrg901,"""Richard Weston/RWood""","""David W. Smith/RWood""",2014/05/30 3:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,7433,kushe101,heink101,,,,"""266,119,68,111,276""",,
PHI194905120,"""version 7RS(19) of 07/07/92""",CHN,PHI,1949/05/12,0,PHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/06 3:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2506,boroh101,rushb101,,,,"""253""",,
PHI194905270,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/05/27,0,PHI11,,0:00PM,night,false,balll901,barla901,(none),barrg901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 6:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,10397,simmc101,hartc102,konsj101,,,"""126""",,
PHI194905280,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/05/28,0,PHI11,,0:00PM,day,false,barla901,barrg901,(none),balll901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 6:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,6340,boroh101,jansl101,,,,"""126""",,
PHI194905291,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/05/29,1,PHI11,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 6:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,213,0,kosld101,konsj101,,,,"""126""",,
PHI194905292,"""version 7RS(19) of 07/07/92""",NY1,PHI,1949/05/29,2,PHI11,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,81,22350,behrh101,meyer101,,,,"""126""",,
PHI194905301,"""version 7RS(19) of 07/07/92""",BSN,PHI,1949/05/30,1,PHI11,,0:00PM,day,false,dascf901,goetl901,jordl901,rearb901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/12 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,voisb101,heink101,pottn102,,,"""206""",,
PHI194905302,"""version 7RS(19) of 07/07/92""",BSN,PHI,1949/05/30,2,PHI11,,0:00PM,day,false,goetl901,jordl901,(none),dascf901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/27 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,21933,meyer101,hogub101,,,,"""126""",,
PHI194905310,"""version 7RS(19) of 07/07/92""",BSN,PHI,1949/05/31,0,PHI11,,0:00PM,day,false,jordl901,rearb901,dascf901,goetl901,"""Bob Kistler""","""Greg Beston""",1994/05/31 6:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,2386,pottn102,rowes101,,,,"""115""",,
